OID,X,Y,New_Zealand_Elevation
13925,1642816.039,5423638.567,383.27594
13926,1643816.039,5423638.567,434.011566
13927,1644816.039,5423638.567,523.748291
13928,1645816.039,5423638.567,438.257172
13929,1646816.039,5423638.567,369.063446
13930,1647816.039,5423638.567,705.208801
13931,1648816.039,5423638.567,821.59082
13932,1649816.039,5423638.567,488.182526
13998,1586816.039,5424638.567,172.059692
13999,1587816.039,5424638.567,225.11087
14000,1588816.039,5424638.567,356.441711
14001,1589816.039,5424638.567,326.827484
14002,1590816.039,5424638.567,332.881256
14003,1591816.039,5424638.567,327.033234
14004,1592816.039,5424638.567,287.960938
14005,1593816.039,5424638.567,255.176193
14006,1594816.039,5424638.567,207.100739
14007,1595816.039,5424638.567,291.887299
14008,1596816.039,5424638.567,302.689606
14009,1597816.039,5424638.567,300.125916
14010,1598816.039,5424638.567,320.134491
14011,1599816.039,5424638.567,285.258636
14012,1600816.039,5424638.567,258.93512
14013,1601816.039,5424638.567,241.043427
14014,1602816.039,5424638.567,170.167953
14015,1603816.039,5424638.567,150.797623
14016,1604816.039,5424638.567,137.676193
14017,1605816.039,5424638.567,114.727791
14018,1606816.039,5424638.567,96.438011
14019,1607816.039,5424638.567,45.646137
14020,1608816.039,5424638.567,12.64938
14021,1609816.039,5424638.567,11.039201
14022,1610816.039,5424638.567,10.345742
14023,1611816.039,5424638.567,10.043269
14024,1612816.039,5424638.567,8.567323
14025,1613816.039,5424638.567,7.379678
14026,1614816.039,5424638.567,5.473624
14027,1615816.039,5424638.567,2.878095
14028,1616816.039,5424638.567,0
14029,1617816.039,5424638.567,0
14030,1618816.039,5424638.567,0
14031,1619816.039,5424638.567,0
14032,1620816.039,5424638.567,0
14033,1621816.039,5424638.567,0
14034,1622816.039,5424638.567,0
14035,1623816.039,5424638.567,0
14036,1624816.039,5424638.567,0
14037,1625816.039,5424638.567,0
14038,1626816.039,5424638.567,0
14039,1627816.039,5424638.567,0
14040,1628816.039,5424638.567,0
14041,1629816.039,5424638.567,0
14042,1630816.039,5424638.567,0
14043,1631816.039,5424638.567,0
14044,1632816.039,5424638.567,0
14045,1633816.039,5424638.567,0
14046,1634816.039,5424638.567,808.105957
14047,1635816.039,5424638.567,678.714905
14048,1636816.039,5424638.567,500.943481
14049,1637816.039,5424638.567,338.837738
14050,1638816.039,5424638.567,134.227432
14051,1639816.039,5424638.567,292.757965
14052,1640816.039,5424638.567,402.569244
14053,1641816.039,5424638.567,312.044189
14054,1642816.039,5424638.567,110.178177
14055,1643816.039,5424638.567,186.404007
14056,1644816.039,5424638.567,356.479767
14057,1645816.039,5424638.567,310.337708
14058,1646816.039,5424638.567,229.609116
14059,1647816.039,5424638.567,603.590698
14060,1648816.039,5424638.567,771.305359
14061,1649816.039,5424638.567,767.685486
14127,1586816.039,5425638.567,185.078796
14128,1587816.039,5425638.567,267.234253
14129,1588816.039,5425638.567,337.953125
14130,1589816.039,5425638.567,260.088989
14131,1590816.039,5425638.567,252.672974
14132,1591816.039,5425638.567,302.356079
14133,1592816.039,5425638.567,211.67395
14134,1593816.039,5425638.567,178.971664
14135,1594816.039,5425638.567,266.500427
14136,1595816.039,5425638.567,289.668335
14137,1596816.039,5425638.567,330.908447
14138,1597816.039,5425638.567,281.045227
14139,1598816.039,5425638.567,267.059052
14140,1599816.039,5425638.567,225.301773
14141,1600816.039,5425638.567,229.939743
14142,1601816.039,5425638.567,217.27652
14143,1602816.039,5425638.567,188.168701
14144,1603816.039,5425638.567,110.170494
14145,1604816.039,5425638.567,106.381599
14146,1605816.039,5425638.567,90.520622
14147,1606816.039,5425638.567,58.489025
14148,1607816.039,5425638.567,40.152893
14149,1608816.039,5425638.567,10.44395
14150,1609816.039,5425638.567,9.112916
14151,1610816.039,5425638.567,7.957085
14152,1611816.039,5425638.567,5.963248
14153,1612816.039,5425638.567,4.01901
14154,1613816.039,5425638.567,3.238203
14155,1614816.039,5425638.567,1.071155
14156,1615816.039,5425638.567,-0.271948
14157,1616816.039,5425638.567,0
14158,1617816.039,5425638.567,0
14159,1618816.039,5425638.567,0
14160,1619816.039,5425638.567,0
14161,1620816.039,5425638.567,0
14162,1621816.039,5425638.567,0
14163,1622816.039,5425638.567,0
14164,1623816.039,5425638.567,0
14165,1624816.039,5425638.567,0
14166,1625816.039,5425638.567,0
14167,1626816.039,5425638.567,0
14168,1627816.039,5425638.567,0
14169,1628816.039,5425638.567,0
14170,1629816.039,5425638.567,0
14171,1630816.039,5425638.567,0
14172,1631816.039,5425638.567,0
14173,1632816.039,5425638.567,0
14174,1633816.039,5425638.567,0
14175,1634816.039,5425638.567,869.491455
14176,1635816.039,5425638.567,644.656555
14177,1636816.039,5425638.567,470.601227
14178,1637816.039,5425638.567,290.812805
14179,1638816.039,5425638.567,106.555077
14180,1639816.039,5425638.567,110.3209
14181,1640816.039,5425638.567,104.458801
14182,1641816.039,5425638.567,173.996323
14183,1642816.039,5425638.567,101.749535
14184,1643816.039,5425638.567,96.784126
14185,1644816.039,5425638.567,313.485016
14186,1645816.039,5425638.567,110.925194
14187,1646816.039,5425638.567,269.006561
14188,1647816.039,5425638.567,351.168549
14189,1648816.039,5425638.567,304.564362
14190,1649816.039,5425638.567,383.88385
14256,1586816.039,5426638.567,213.545914
14257,1587816.039,5426638.567,228.476044
14258,1588816.039,5426638.567,233.324432
14259,1589816.039,5426638.567,289.405762
14260,1590816.039,5426638.567,202.090073
14261,1591816.039,5426638.567,228.863846
14262,1592816.039,5426638.567,164.968628
14263,1593816.039,5426638.567,268.586975
14264,1594816.039,5426638.567,209.490311
14265,1595816.039,5426638.567,256.329346
14266,1596816.039,5426638.567,279.768524
14267,1597816.039,5426638.567,268.236786
14268,1598816.039,5426638.567,205.627441
14269,1599816.039,5426638.567,209.913727
14270,1600816.039,5426638.567,169.957748
14271,1601816.039,5426638.567,173.42981
14272,1602816.039,5426638.567,168.00116
14273,1603816.039,5426638.567,113.173477
14274,1604816.039,5426638.567,63.245518
14275,1605816.039,5426638.567,41.525337
14276,1606816.039,5426638.567,34.598824
14277,1607816.039,5426638.567,15.081688
14278,1608816.039,5426638.567,8.096594
14279,1609816.039,5426638.567,7.351161
14280,1610816.039,5426638.567,5.826982
14281,1611816.039,5426638.567,4.573468
14282,1612816.039,5426638.567,2.258752
14283,1613816.039,5426638.567,0.464851
14284,1614816.039,5426638.567,-0.261613
14285,1615816.039,5426638.567,0
14286,1616816.039,5426638.567,0
14287,1617816.039,5426638.567,0
14288,1618816.039,5426638.567,0
14289,1619816.039,5426638.567,0
14290,1620816.039,5426638.567,0
14291,1621816.039,5426638.567,0
14292,1622816.039,5426638.567,0
14293,1623816.039,5426638.567,0
14294,1624816.039,5426638.567,0
14295,1625816.039,5426638.567,0
14296,1626816.039,5426638.567,0
14297,1627816.039,5426638.567,0
14298,1628816.039,5426638.567,0
14299,1629816.039,5426638.567,0
14300,1630816.039,5426638.567,0
14301,1631816.039,5426638.567,0
14302,1632816.039,5426638.567,0
14303,1633816.039,5426638.567,0
14304,1634816.039,5426638.567,0
14305,1635816.039,5426638.567,615.248047
14306,1636816.039,5426638.567,395.329834
14307,1637816.039,5426638.567,234.102081
14308,1638816.039,5426638.567,163.794128
14309,1639816.039,5426638.567,257.416351
14310,1640816.039,5426638.567,173.809494
14311,1641816.039,5426638.567,109.540245
14312,1642816.039,5426638.567,222.051117
14313,1643816.039,5426638.567,88.827332
14314,1644816.039,5426638.567,114.755783
14315,1645816.039,5426638.567,103.499557
14316,1646816.039,5426638.567,112.692268
14317,1647816.039,5426638.567,273.079468
14318,1648816.039,5426638.567,112.625092
14319,1649816.039,5426638.567,137.722076
14385,1586816.039,5427638.567,172.009949
14386,1587816.039,5427638.567,199.07312
14387,1588816.039,5427638.567,210.393906
14388,1589816.039,5427638.567,210.555176
14389,1590816.039,5427638.567,180.65094
14390,1591816.039,5427638.567,166.486725
14391,1592816.039,5427638.567,153.721481
14392,1593816.039,5427638.567,176.258438
14393,1594816.039,5427638.567,202.08165
14394,1595816.039,5427638.567,236.98996
14395,1596816.039,5427638.567,261.815491
14396,1597816.039,5427638.567,205.146545
14397,1598816.039,5427638.567,218.72496
14398,1599816.039,5427638.567,153.379425
14399,1600816.039,5427638.567,130.055511
14400,1601816.039,5427638.567,181.707718
14401,1602816.039,5427638.567,172.581787
14402,1603816.039,5427638.567,124.879257
14403,1604816.039,5427638.567,75.588623
14404,1605816.039,5427638.567,40.787922
14405,1606816.039,5427638.567,20.816528
14406,1607816.039,5427638.567,13.899575
14407,1608816.039,5427638.567,6.314228
14408,1609816.039,5427638.567,5.040771
14409,1610816.039,5427638.567,3.644347
14410,1611816.039,5427638.567,2.890706
14411,1612816.039,5427638.567,1.469232
14412,1613816.039,5427638.567,0.630477
14413,1614816.039,5427638.567,0
14414,1615816.039,5427638.567,0
14415,1616816.039,5427638.567,0
14416,1617816.039,5427638.567,0
14417,1618816.039,5427638.567,0
14418,1619816.039,5427638.567,0
14419,1620816.039,5427638.567,0
14420,1621816.039,5427638.567,0
14421,1622816.039,5427638.567,0
14422,1623816.039,5427638.567,0
14423,1624816.039,5427638.567,0
14424,1625816.039,5427638.567,0
14425,1626816.039,5427638.567,0
14426,1627816.039,5427638.567,0
14427,1628816.039,5427638.567,0
14428,1629816.039,5427638.567,0
14429,1630816.039,5427638.567,0
14430,1631816.039,5427638.567,0
14431,1632816.039,5427638.567,0
14432,1633816.039,5427638.567,0
14433,1634816.039,5427638.567,0
14434,1635816.039,5427638.567,585.132751
14435,1636816.039,5427638.567,320.583191
14436,1637816.039,5427638.567,224.026093
14437,1638816.039,5427638.567,169.740875
14438,1639816.039,5427638.567,431.340424
14439,1640816.039,5427638.567,384.636902
14440,1641816.039,5427638.567,239.863159
14441,1642816.039,5427638.567,118.63266
14442,1643816.039,5427638.567,154.729721
14443,1644816.039,5427638.567,124.392944
14444,1645816.039,5427638.567,76.268974
14445,1646816.039,5427638.567,56.699615
14446,1647816.039,5427638.567,68.432053
14447,1648816.039,5427638.567,80.022614
14448,1649816.039,5427638.567,42.576305
14514,1586816.039,5428638.567,205.613739
14515,1587816.039,5428638.567,174.523041
14516,1588816.039,5428638.567,179.192078
14517,1589816.039,5428638.567,168.039429
14518,1590816.039,5428638.567,171.224625
14519,1591816.039,5428638.567,140.976044
14520,1592816.039,5428638.567,150.705231
14521,1593816.039,5428638.567,253.733124
14522,1594816.039,5428638.567,289.778748
14523,1595816.039,5428638.567,237.626999
14524,1596816.039,5428638.567,190.215164
14525,1597816.039,5428638.567,181.460419
14526,1598816.039,5428638.567,164.126099
14527,1599816.039,5428638.567,148.46817
14528,1600816.039,5428638.567,112.433228
14529,1601816.039,5428638.567,147.810425
14530,1602816.039,5428638.567,160.480118
14531,1603816.039,5428638.567,115.590195
14532,1604816.039,5428638.567,85.487946
14533,1605816.039,5428638.567,69.544434
14534,1606816.039,5428638.567,44.338684
14535,1607816.039,5428638.567,20.759291
14536,1608816.039,5428638.567,13.123884
14537,1609816.039,5428638.567,2.7061
14538,1610816.039,5428638.567,1.773149
14539,1611816.039,5428638.567,1.571099
14540,1612816.039,5428638.567,2.262898
14541,1613816.039,5428638.567,1.522532
14542,1614816.039,5428638.567,2.980888
14543,1615816.039,5428638.567,-0.114013
14544,1616816.039,5428638.567,-1.920737
14545,1617816.039,5428638.567,0
14546,1618816.039,5428638.567,0
14547,1619816.039,5428638.567,0
14548,1620816.039,5428638.567,0
14549,1621816.039,5428638.567,0
14550,1622816.039,5428638.567,0
14551,1623816.039,5428638.567,0
14552,1624816.039,5428638.567,0
14553,1625816.039,5428638.567,0
14554,1626816.039,5428638.567,0
14555,1627816.039,5428638.567,0
14556,1628816.039,5428638.567,0
14557,1629816.039,5428638.567,0
14558,1630816.039,5428638.567,0
14559,1631816.039,5428638.567,0
14560,1632816.039,5428638.567,0
14561,1633816.039,5428638.567,0
14562,1634816.039,5428638.567,0
14563,1635816.039,5428638.567,621.576233
14564,1636816.039,5428638.567,474.367584
14565,1637816.039,5428638.567,352.686951
14566,1638816.039,5428638.567,343.672943
14567,1639816.039,5428638.567,454.913635
14568,1640816.039,5428638.567,407.821106
14569,1641816.039,5428638.567,287.006104
14570,1642816.039,5428638.567,154.049088
14571,1643816.039,5428638.567,121.155273
14572,1644816.039,5428638.567,293.428009
14573,1645816.039,5428638.567,345.926575
14574,1646816.039,5428638.567,195.136978
14575,1647816.039,5428638.567,48.133934
14576,1648816.039,5428638.567,121.57737
14577,1649816.039,5428638.567,117.245804
14643,1586816.039,5429638.567,303.276794
14644,1587816.039,5429638.567,137.41626
14645,1588816.039,5429638.567,140.404205
14646,1589816.039,5429638.567,134.341736
14647,1590816.039,5429638.567,134.870834
14648,1591816.039,5429638.567,127.118706
14649,1592816.039,5429638.567,147.163971
14650,1593816.039,5429638.567,199.962189
14651,1594816.039,5429638.567,241.41217
14652,1595816.039,5429638.567,206.843185
14653,1596816.039,5429638.567,162.37851
14654,1597816.039,5429638.567,179.881958
14655,1598816.039,5429638.567,123.472275
14656,1599816.039,5429638.567,115.379082
14657,1600816.039,5429638.567,94.866562
14658,1601816.039,5429638.567,116.762154
14659,1602816.039,5429638.567,122.001869
14660,1603816.039,5429638.567,74.442863
14661,1604816.039,5429638.567,55.054817
14662,1605816.039,5429638.567,33.544357
14663,1606816.039,5429638.567,29.210491
14664,1607816.039,5429638.567,3.622532
14665,1608816.039,5429638.567,0.562004
14666,1609816.039,5429638.567,0.968188
14667,1610816.039,5429638.567,1.128073
14668,1611816.039,5429638.567,1.496358
14669,1612816.039,5429638.567,0.632496
14670,1613816.039,5429638.567,0.544714
14671,1614816.039,5429638.567,-0.046202
14672,1615816.039,5429638.567,2.873104
14673,1616816.039,5429638.567,-0.650839
14674,1617816.039,5429638.567,0
14675,1618816.039,5429638.567,0
14676,1619816.039,5429638.567,0
14677,1620816.039,5429638.567,0
14678,1621816.039,5429638.567,0
14679,1622816.039,5429638.567,0
14680,1623816.039,5429638.567,0
14681,1624816.039,5429638.567,0
14682,1625816.039,5429638.567,0
14683,1626816.039,5429638.567,0
14684,1627816.039,5429638.567,0
14685,1628816.039,5429638.567,0
14686,1629816.039,5429638.567,0
14687,1630816.039,5429638.567,0
14688,1631816.039,5429638.567,0
14689,1632816.039,5429638.567,0
14690,1633816.039,5429638.567,0
14691,1634816.039,5429638.567,0
14692,1635816.039,5429638.567,900.424316
14693,1636816.039,5429638.567,665.471863
14694,1637816.039,5429638.567,575.206238
14695,1638816.039,5429638.567,403.981415
14696,1639816.039,5429638.567,300.793671
14697,1640816.039,5429638.567,322.214874
14698,1641816.039,5429638.567,232.085831
14699,1642816.039,5429638.567,156.947937
14700,1643816.039,5429638.567,115.098091
14701,1644816.039,5429638.567,158.304962
14702,1645816.039,5429638.567,393.205444
14703,1646816.039,5429638.567,304.255768
14704,1647816.039,5429638.567,65.428474
14705,1648816.039,5429638.567,78.733406
14706,1649816.039,5429638.567,256.813751
14772,1586816.039,5430638.567,143.579269
14773,1587816.039,5430638.567,126.597084
14774,1588816.039,5430638.567,123.123375
14775,1589816.039,5430638.567,116.62207
14776,1590816.039,5430638.567,135.970749
14777,1591816.039,5430638.567,180.617722
14778,1592816.039,5430638.567,185.844238
14779,1593816.039,5430638.567,180.02626
14780,1594816.039,5430638.567,225.499405
14781,1595816.039,5430638.567,178.046585
14782,1596816.039,5430638.567,130.964111
14783,1597816.039,5430638.567,166.053574
14784,1598816.039,5430638.567,123.41571
14785,1599816.039,5430638.567,93.042885
14786,1600816.039,5430638.567,84.804596
14787,1601816.039,5430638.567,90.609711
14788,1602816.039,5430638.567,111.677483
14789,1603816.039,5430638.567,96.571686
14790,1604816.039,5430638.567,55.674572
14791,1605816.039,5430638.567,23.764446
14792,1606816.039,5430638.567,8.975984
14793,1607816.039,5430638.567,5.06216
14794,1608816.039,5430638.567,1.29667
14795,1609816.039,5430638.567,0.93463
14796,1610816.039,5430638.567,2.976129
14797,1611816.039,5430638.567,3.135259
14798,1612816.039,5430638.567,3.995408
14799,1613816.039,5430638.567,4.257947
14800,1614816.039,5430638.567,3.754704
14801,1615816.039,5430638.567,0.213234
14802,1616816.039,5430638.567,-1.345787
14803,1617816.039,5430638.567,0
14804,1618816.039,5430638.567,0
14805,1619816.039,5430638.567,0
14806,1620816.039,5430638.567,0
14807,1621816.039,5430638.567,0
14808,1622816.039,5430638.567,0
14809,1623816.039,5430638.567,0
14810,1624816.039,5430638.567,0
14811,1625816.039,5430638.567,0
14812,1626816.039,5430638.567,0
14813,1627816.039,5430638.567,0
14814,1628816.039,5430638.567,0
14815,1629816.039,5430638.567,0
14816,1630816.039,5430638.567,0
14817,1631816.039,5430638.567,0
14818,1632816.039,5430638.567,0
14819,1633816.039,5430638.567,0
